feedback_id,user_id,rating,feature_name,comments,session_id
7480,2673,4,team_collaboration,Love the AI insights,17319
7481,9166,4,sales_insights,Excellent user experience,59303
7482,1845,3,custom_workflows,"It's okay, could be better",12191
7483,6729,4,api_integration,Excellent user experience,43442
7484,1988,1,lead_scoring,Too slow to load,13053
7485,401,4,ai_assistant,Excellent user experience,2752
7486,2093,3,custom_workflows,Average functionality,13649
7487,830,2,custom_workflows,Buggy and unreliable,5414
7488,6220,4,email_automation,Love the AI insights,40113
7489,9327,3,api_integration,Average functionality,60309
7490,579,4,ai_assistant,Love the AI insights,3926
7491,2327,2,dashboard_view,Hard to understand,15133
7492,8423,1,email_automation,Confusing interface,54375
7493,2665,5,sales_insights,Very helpful for our team,17218
7494,4789,4,api_integration,"Great feature, very intuitive!",30707
7495,6035,3,api_integration,"It's okay, could be better",38941
7496,4395,5,dashboard_view,Excellent user experience,28346
7497,9556,5,ai_assistant,Saves me a lot of time,61668
7498,2115,5,api_integration,Saves me a lot of time,13751
7499,6403,4,api_integration,"Great feature, very intuitive!",41240
7500,719,5,email_automation,"Great feature, very intuitive!",4685
7501,3206,4,analytics_deep_dive,Love the AI insights,20882
7502,6048,5,analytics_deep_dive,"Great feature, very intuitive!",39033
7503,6962,3,analytics_deep_dive,Works as expected,45090
7504,3376,5,custom_workflows,Excellent user experience,22000
7505,9435,5,custom_workflows,"Great feature, very intuitive!",60877
7506,581,2,custom_workflows,Confusing interface,3956
7507,2427,5,ai_assistant,Saves me a lot of time,15802
7508,1175,3,report_generation,Decent but room for improvement,7921
7509,5980,3,custom_workflows,Works as expected,38589
7510,1993,4,document_analysis,"Great feature, very intuitive!",13076
7511,8934,5,report_generation,"Great feature, very intuitive!",57870
7512,4144,1,analytics_deep_dive,Too slow to load,26886
7513,7776,5,sales_insights,Very helpful for our team,50293
7514,8739,4,team_collaboration,Love the AI insights,56694
7515,5030,5,data_export,"Great feature, very intuitive!",32370
7516,5945,5,document_analysis,Saves me a lot of time,38332
7517,9546,4,report_generation,"Great feature, very intuitive!",61592
7518,9744,5,sales_insights,Very helpful for our team,63029
7519,1032,4,custom_workflows,Very helpful for our team,6871
7520,6805,4,report_generation,Very helpful for our team,44013
7521,9601,2,api_integration,Confusing interface,61938
7522,8154,4,dashboard_view,Excellent user experience,52869
7523,838,5,sales_insights,Very helpful for our team,5468
7524,826,5,custom_workflows,Love the AI insights,5372
7525,12,2,team_collaboration,Not very useful,52
7526,9636,5,email_automation,"Great feature, very intuitive!",62177
7527,1841,2,sales_insights,Too slow to load,12130
7528,9316,3,dashboard_view,Average functionality,60222
7529,682,1,report_generation,Buggy and unreliable,4479
7530,6380,3,data_export,"It's okay, could be better",41122
7531,6976,4,custom_workflows,Excellent user experience,45161
7532,8099,3,dashboard_view,Average functionality,52400
7533,7221,3,analytics_deep_dive,Average functionality,46829
7534,8359,5,ai_assistant,Very helpful for our team,54010
7535,3711,5,custom_workflows,Love the AI insights,24181
7536,3621,5,api_integration,Love the AI insights,23542
7537,5263,4,ai_assistant,Excellent user experience,33890
7538,5715,3,email_automation,"It's okay, could be better",36868
7539,3843,4,report_generation,Saves me a lot of time,24974
7540,6575,3,dashboard_view,Works as expected,42458
7541,1835,4,document_analysis,"Great feature, very intuitive!",12104
7542,3960,5,lead_scoring,Excellent user experience,25698
7543,6226,5,ai_assistant,Saves me a lot of time,40156
7544,4519,4,analytics_deep_dive,Very helpful for our team,29134
7545,9257,3,custom_workflows,Decent but room for improvement,59911
7546,2673,5,data_export,Love the AI insights,17330
7547,5728,4,email_automation,Very helpful for our team,36959
7548,4047,1,report_generation,Not very useful,26238
7549,3532,4,analytics_deep_dive,Saves me a lot of time,22936
7550,371,4,data_export,Love the AI insights,2546
7551,2441,1,data_export,Buggy and unreliable,15945
7552,6811,4,document_analysis,Love the AI insights,44030
7553,7788,3,sales_insights,Decent but room for improvement,50423
7554,3795,5,email_automation,"Great feature, very intuitive!",24705
7555,3643,3,dashboard_view,"It's okay, could be better",23710
7556,9960,4,data_export,"Great feature, very intuitive!",64432
7557,1302,3,api_integration,"It's okay, could be better",8805
7558,7366,5,sales_insights,Very helpful for our team,47730
7559,7884,3,analytics_deep_dive,"It's okay, could be better",50924
7560,15,4,dashboard_view,Very helpful for our team,64
7561,5069,3,custom_workflows,"It's okay, could be better",32624
7562,3721,3,sales_insights,Works as expected,24256
7563,5403,3,document_analysis,"It's okay, could be better",34760
7564,7430,5,api_integration,Love the AI insights,48175
7565,5102,5,report_generation,Saves me a lot of time,32854
7566,877,4,document_analysis,Very helpful for our team,5806
7567,8590,3,dashboard_view,Works as expected,55576
7568,3007,5,lead_scoring,"Great feature, very intuitive!",19441
7569,463,1,dashboard_view,Too slow to load,3211
7570,208,5,custom_workflows,Very helpful for our team,1601
7571,6269,5,lead_scoring,Saves me a lot of time,40447
7572,2095,3,lead_scoring,"It's okay, could be better",13652
7573,9085,4,report_generation,Excellent user experience,58780
7574,5186,5,dashboard_view,Excellent user experience,33427
7575,7229,2,data_export,Buggy and unreliable,46911
7576,5621,4,sales_insights,Love the AI insights,36176
7577,749,4,sales_insights,Excellent user experience,4859
7578,1689,5,data_export,"Great feature, very intuitive!",11116
7579,6269,3,dashboard_view,Decent but room for improvement,40461
7580,4801,4,document_analysis,"Great feature, very intuitive!",30761
7581,8230,4,custom_workflows,"Great feature, very intuitive!",53320
7582,8934,5,team_collaboration,Excellent user experience,57881
7583,2736,3,email_automation,Works as expected,17795
7584,4544,4,dashboard_view,"Great feature, very intuitive!",29248
7585,5697,4,lead_scoring,"Great feature, very intuitive!",36730
7586,4733,4,lead_scoring,Saves me a lot of time,30404
7587,2886,4,team_collaboration,Love the AI insights,18674
7588,9516,5,lead_scoring,Excellent user experience,61382
7589,2902,5,analytics_deep_dive,Love the AI insights,18796
7590,2861,4,team_collaboration,"Great feature, very intuitive!",18533
7591,3472,4,dashboard_view,Love the AI insights,22577
7592,5522,5,custom_workflows,"Great feature, very intuitive!",35459
7593,2759,1,analytics_deep_dive,Hard to understand,17971
7594,3845,3,lead_scoring,Decent but room for improvement,24981
7595,1166,5,team_collaboration,Very helpful for our team,7873
7596,9422,1,dashboard_view,Buggy and unreliable,60791
7597,6824,4,document_analysis,Excellent user experience,44139
7598,9389,4,analytics_deep_dive,Saves me a lot of time,60605
7599,8178,3,team_collaboration,"It's okay, could be better",52991
7600,9022,3,sales_insights,Decent but room for improvement,58434
7601,5958,5,custom_workflows,Love the AI insights,38402
7602,2710,3,data_export,Decent but room for improvement,17620
7603,702,4,email_automation,Very helpful for our team,4608
7604,6892,4,report_generation,Excellent user experience,44520
7605,295,4,lead_scoring,Saves me a lot of time,2159
7606,2254,5,email_automation,Saves me a lot of time,14699
7607,1234,5,ai_assistant,Saves me a lot of time,8401
7608,7341,4,lead_scoring,Excellent user experience,47634
7609,7263,4,email_automation,Excellent user experience,47045
7610,5565,5,api_integration,Saves me a lot of time,35731
7611,8087,2,document_analysis,Confusing interface,52359
7612,9362,5,ai_assistant,Very helpful for our team,60481
7613,1873,5,custom_workflows,"Great feature, very intuitive!",12361
7614,5400,3,analytics_deep_dive,Average functionality,34752
7615,5151,4,custom_workflows,Very helpful for our team,33177
7616,5893,5,ai_assistant,Excellent user experience,37995
7617,224,4,dashboard_view,"Great feature, very intuitive!",1742
7618,9897,4,report_generation,Saves me a lot of time,63983
7619,229,4,lead_scoring,Saves me a lot of time,1778
7620,2133,4,email_automation,Saves me a lot of time,13875
7621,2972,5,sales_insights,Excellent user experience,19229
7622,59,4,analytics_deep_dive,Excellent user experience,406
7623,2315,5,ai_assistant,"Great feature, very intuitive!",15058
7624,2849,4,api_integration,Very helpful for our team,18487
7625,5581,4,team_collaboration,Love the AI insights,35906
7626,9399,5,report_generation,Excellent user experience,60671
7627,1410,4,document_analysis,Excellent user experience,9423
7628,4164,3,ai_assistant,Decent but room for improvement,27002
7629,2431,4,team_collaboration,Saves me a lot of time,15849
7630,9649,2,document_analysis,Hard to understand,62310
7631,22,4,custom_workflows,Saves me a lot of time,140
7632,6818,3,document_analysis,Decent but room for improvement,44102
7633,6038,2,data_export,Too slow to load,38981
7634,6072,5,custom_workflows,"Great feature, very intuitive!",39177
7635,4580,1,team_collaboration,Confusing interface,29449
7636,9692,4,analytics_deep_dive,Excellent user experience,62652
7637,7423,5,ai_assistant,"Great feature, very intuitive!",48116
7638,16,3,custom_workflows,"It's okay, could be better",83
7639,6021,3,analytics_deep_dive,Works as expected,38840
7640,1030,5,lead_scoring,Very helpful for our team,6866
7641,1533,4,analytics_deep_dive,Excellent user experience,10193
7642,7361,5,lead_scoring,Love the AI insights,47690
7643,4011,5,analytics_deep_dive,Very helpful for our team,26014
7644,8883,4,team_collaboration,Saves me a lot of time,57531
7645,1012,5,lead_scoring,Saves me a lot of time,6719
7646,905,5,document_analysis,Very helpful for our team,6034
7647,9573,5,data_export,Very helpful for our team,61800
7648,1221,2,custom_workflows,Buggy and unreliable,8304
7649,2227,5,report_generation,Love the AI insights,14456
7650,1958,1,ai_assistant,Confusing interface,12867
7651,7758,4,dashboard_view,Saves me a lot of time,50168
7652,6620,4,team_collaboration,Love the AI insights,42802
7653,571,3,report_generation,Works as expected,3868
7654,6988,5,custom_workflows,Very helpful for our team,45208
7655,2716,5,ai_assistant,"Great feature, very intuitive!",17666
7656,5607,4,document_analysis,Excellent user experience,36049
7657,9855,4,report_generation,"Great feature, very intuitive!",63717
7658,3573,4,team_collaboration,"Great feature, very intuitive!",23227
7659,8178,3,analytics_deep_dive,"It's okay, could be better",52992
7660,2156,5,lead_scoring,Love the AI insights,14058
7661,7900,4,api_integration,"Great feature, very intuitive!",51059
7662,4375,3,document_analysis,Decent but room for improvement,28236
7663,5256,5,analytics_deep_dive,Love the AI insights,33826
7664,956,5,report_generation,Love the AI insights,6319
7665,1919,5,ai_assistant,Very helpful for our team,12699
7666,5654,4,ai_assistant,Very helpful for our team,36448
7667,2894,3,sales_insights,"It's okay, could be better",18750
7668,5082,4,report_generation,Saves me a lot of time,32771
7669,8653,4,document_analysis,"Great feature, very intuitive!",56002
7670,347,4,dashboard_view,Excellent user experience,2392
7671,7205,5,document_analysis,Very helpful for our team,46691
7672,561,5,dashboard_view,Very helpful for our team,3821
7673,9507,5,email_automation,Excellent user experience,61319
7674,8326,3,data_export,"It's okay, could be better",53827
7675,662,4,dashboard_view,Excellent user experience,4368
7676,21,1,ai_assistant,Hard to understand,109
7677,114,5,dashboard_view,Very helpful for our team,931
7678,7167,4,report_generation,"Great feature, very intuitive!",46421
7679,1169,5,ai_assistant,"Great feature, very intuitive!",7883
7680,3235,4,sales_insights,"Great feature, very intuitive!",21069
7681,9130,2,sales_insights,Buggy and unreliable,59079
7682,7484,4,api_integration,"Great feature, very intuitive!",48525
7683,8128,1,dashboard_view,Hard to understand,52630
7684,9682,2,analytics_deep_dive,Not very useful,62548
7685,6827,3,analytics_deep_dive,Average functionality,44154
7686,969,4,api_integration,"Great feature, very intuitive!",6416
7687,9676,4,ai_assistant,Excellent user experience,62508
7688,4617,4,api_integration,Very helpful for our team,29653
7689,5124,2,team_collaboration,Confusing interface,33021
7690,1881,3,dashboard_view,Works as expected,12417
7691,8235,3,dashboard_view,"It's okay, could be better",53368
7692,4,5,ai_assistant,Very helpful for our team,10
7693,4521,4,email_automation,Saves me a lot of time,29163
7694,7592,5,api_integration,Excellent user experience,49125
7695,6734,4,data_export,Excellent user experience,43457
7696,3345,5,email_automation,"Great feature, very intuitive!",21829
7697,4445,4,data_export,Love the AI insights,28669
7698,8736,4,analytics_deep_dive,Very helpful for our team,56689
7699,2728,4,custom_workflows,Excellent user experience,17744
7700,7454,1,data_export,Buggy and unreliable,48274
7701,9174,5,team_collaboration,"Great feature, very intuitive!",59340
7702,1447,5,custom_workflows,"Great feature, very intuitive!",9663
7703,7807,4,report_generation,Very helpful for our team,50548
7704,8934,4,ai_assistant,Love the AI insights,57868
7705,8760,5,team_collaboration,Very helpful for our team,56790
7706,2479,1,lead_scoring,Confusing interface,16149
7707,710,5,api_integration,Love the AI insights,4638
7708,8597,4,ai_assistant,Very helpful for our team,55620
7709,6057,3,team_collaboration,"It's okay, could be better",39102
7710,5707,5,sales_insights,"Great feature, very intuitive!",36816
7711,2292,4,document_analysis,Very helpful for our team,14932
7712,7758,4,ai_assistant,Very helpful for our team,50165
7713,8982,4,sales_insights,Excellent user experience,58256
7714,4836,2,dashboard_view,Too slow to load,30993
7715,9802,4,team_collaboration,Excellent user experience,63335
7716,9681,4,report_generation,"Great feature, very intuitive!",62547
7717,5386,4,api_integration,Saves me a lot of time,34591
7718,8253,4,data_export,Very helpful for our team,53513
7719,1365,4,custom_workflows,Excellent user experience,9108
7720,8132,5,report_generation,Excellent user experience,52687
7721,2221,2,team_collaboration,Too slow to load,14396
7722,9927,3,lead_scoring,"It's okay, could be better",64154
7723,9629,2,sales_insights,Not very useful,62124
7724,8357,2,lead_scoring,Buggy and unreliable,53996
7725,1239,4,email_automation,Saves me a lot of time,8476
7726,8234,2,api_integration,Not very useful,53349
7727,1732,4,report_generation,Very helpful for our team,11380
7728,445,4,dashboard_view,Excellent user experience,3070
7729,8476,4,custom_workflows,Love the AI insights,54736
7730,3228,5,ai_assistant,Love the AI insights,21023
7731,71,1,analytics_deep_dive,Confusing interface,564
7732,7471,5,email_automation,"Great feature, very intuitive!",48430
7733,4493,5,ai_assistant,Very helpful for our team,28922
7734,6877,3,lead_scoring,Works as expected,44431
7735,6423,2,custom_workflows,Too slow to load,41361
7736,4074,5,sales_insights,Saves me a lot of time,26424
7737,6477,3,email_automation,Decent but room for improvement,41730
7738,4122,5,report_generation,Love the AI insights,26778
7739,5453,1,dashboard_view,Too slow to load,35060
7740,7399,4,sales_insights,Love the AI insights,47956
7741,6749,4,ai_assistant,Excellent user experience,43584
7742,3584,4,sales_insights,"Great feature, very intuitive!",23294
7743,16,5,api_integration,Excellent user experience,84
7744,3131,4,analytics_deep_dive,Love the AI insights,20253
7745,9926,3,dashboard_view,"It's okay, could be better",64120
7746,2406,5,data_export,Very helpful for our team,15673
7747,7501,2,document_analysis,Buggy and unreliable,48628
7748,9334,3,sales_insights,"It's okay, could be better",60348
7749,2338,5,sales_insights,Very helpful for our team,15215
7750,1378,4,custom_workflows,Excellent user experience,9207
7751,5862,5,report_generation,Very helpful for our team,37827
7752,5998,5,team_collaboration,Saves me a lot of time,38735
7753,4171,5,dashboard_view,Very helpful for our team,27057
7754,4655,5,sales_insights,"Great feature, very intuitive!",29915
7755,9107,1,lead_scoring,Hard to understand,58902
7756,6497,3,report_generation,Average functionality,41887
7757,1181,5,api_integration,Saves me a lot of time,7947
7758,8732,4,lead_scoring,Very helpful for our team,56629
7759,8041,5,api_integration,"Great feature, very intuitive!",52073
7760,5928,5,email_automation,"Great feature, very intuitive!",38239
7761,7131,4,api_integration,Excellent user experience,46200
7762,3900,5,dashboard_view,Love the AI insights,25326
7763,7863,3,ai_assistant,"It's okay, could be better",50821
7764,2254,4,data_export,Love the AI insights,14710
7765,9420,5,analytics_deep_dive,Very helpful for our team,60778
7766,9001,4,document_analysis,Very helpful for our team,58337
7767,4374,5,report_generation,Saves me a lot of time,28235
7768,7995,4,team_collaboration,"Great feature, very intuitive!",51739
7769,2161,5,api_integration,Love the AI insights,14086
7770,2791,4,analytics_deep_dive,Love the AI insights,18175
7771,6179,3,lead_scoring,Decent but room for improvement,39834
7772,7722,5,data_export,Saves me a lot of time,49963
7773,4851,2,email_automation,Hard to understand,31106
7774,8214,3,lead_scoring,Decent but room for improvement,53232
7775,7582,3,ai_assistant,Decent but room for improvement,49057
7776,5733,4,ai_assistant,Very helpful for our team,36978
7777,3978,4,document_analysis,Very helpful for our team,25804
7778,2298,5,team_collaboration,Saves me a lot of time,14972
7779,293,4,ai_assistant,Saves me a lot of time,2136
7780,5572,3,api_integration,Works as expected,35815
7781,5284,3,team_collaboration,Decent but room for improvement,34003
7782,7971,3,ai_assistant,Decent but room for improvement,51507
7783,8023,3,dashboard_view,Average functionality,51925
7784,8109,4,lead_scoring,"Great feature, very intuitive!",52460
7785,8646,3,lead_scoring,Works as expected,55974
7786,161,5,sales_insights,Saves me a lot of time,1308
7787,2408,3,analytics_deep_dive,"It's okay, could be better",15691
7788,8249,4,email_automation,Love the AI insights,53479
7789,8129,4,sales_insights,Very helpful for our team,52656
7790,8662,5,lead_scoring,Very helpful for our team,56106
7791,4810,4,ai_assistant,Love the AI insights,30805
7792,3636,4,sales_insights,"Great feature, very intuitive!",23668
7793,1352,4,analytics_deep_dive,Love the AI insights,9025
7794,342,4,document_analysis,Very helpful for our team,2368
7795,2105,3,data_export,Decent but room for improvement,13707
7796,9978,4,document_analysis,Excellent user experience,64536
7797,9569,4,document_analysis,"Great feature, very intuitive!",61743
7798,6816,4,sales_insights,Saves me a lot of time,44057
7799,4905,3,document_analysis,Average functionality,31502
7800,122,3,report_generation,"It's okay, could be better",991
7801,3650,3,ai_assistant,Works as expected,23747
7802,221,5,ai_assistant,Very helpful for our team,1728
7803,205,5,data_export,Very helpful for our team,1574
7804,4433,4,document_analysis,Saves me a lot of time,28575
7805,7411,5,custom_workflows,Saves me a lot of time,48033
7806,2884,5,analytics_deep_dive,"Great feature, very intuitive!",18649
7807,4448,3,custom_workflows,Works as expected,28712
7808,2837,3,dashboard_view,Average functionality,18427
7809,3634,4,sales_insights,Excellent user experience,23651
7810,8449,2,data_export,Too slow to load,54534
7811,7938,5,email_automation,Very helpful for our team,51281
7812,8707,4,lead_scoring,Love the AI insights,56416
7813,1542,5,custom_workflows,Saves me a lot of time,10217
7814,5873,1,sales_insights,Not very useful,37904
7815,7753,3,email_automation,Average functionality,50120
7816,8210,2,document_analysis,Not very useful,53180
7817,5621,5,analytics_deep_dive,Saves me a lot of time,36177
7818,3169,2,sales_insights,Hard to understand,20626
7819,5024,5,lead_scoring,Excellent user experience,32331
7820,9685,5,lead_scoring,"Great feature, very intuitive!",62570
7821,5320,1,dashboard_view,Not very useful,34204
7822,9480,2,report_generation,Confusing interface,61132
7823,3264,5,report_generation,Saves me a lot of time,21290
7824,9370,5,report_generation,Very helpful for our team,60528
7825,4836,5,sales_insights,Very helpful for our team,30994
7826,1318,3,analytics_deep_dive,Average functionality,8922
7827,2880,3,document_analysis,Works as expected,18614
7828,3448,2,analytics_deep_dive,Buggy and unreliable,22417
7829,3780,3,ai_assistant,"It's okay, could be better",24635
7830,6917,4,sales_insights,"Great feature, very intuitive!",44700
7831,9803,5,team_collaboration,Very helpful for our team,63354
7832,8872,1,document_analysis,Too slow to load,57463
7833,3239,4,team_collaboration,"Great feature, very intuitive!",21084
7834,5064,3,team_collaboration,Average functionality,32594
7835,6403,4,email_automation,Very helpful for our team,41243
7836,7321,4,ai_assistant,Love the AI insights,47531
7837,7092,5,analytics_deep_dive,"Great feature, very intuitive!",45937
7838,7938,4,custom_workflows,Excellent user experience,51294
7839,4074,5,lead_scoring,Love the AI insights,26419
7840,5580,5,report_generation,Very helpful for our team,35883
7841,1966,4,analytics_deep_dive,Very helpful for our team,12927
7842,4302,5,custom_workflows,Excellent user experience,27852
7843,5662,4,sales_insights,Very helpful for our team,36521
7844,6843,1,dashboard_view,Hard to understand,44275
7845,7601,4,custom_workflows,"Great feature, very intuitive!",49157
7846,6406,4,dashboard_view,"Great feature, very intuitive!",41267
7847,164,5,lead_scoring,Love the AI insights,1341
7848,7407,2,lead_scoring,Hard to understand,48005
7849,2880,5,report_generation,Saves me a lot of time,18609
7850,1601,3,ai_assistant,Average functionality,10560
7851,4580,5,lead_scoring,Saves me a lot of time,29446
7852,7229,3,report_generation,Average functionality,46906
7853,6767,3,ai_assistant,Works as expected,43741
7854,9517,4,document_analysis,Saves me a lot of time,61402
7855,2449,2,data_export,Too slow to load,15994
7856,9871,1,custom_workflows,Hard to understand,63842
7857,1334,3,report_generation,Decent but room for improvement,8973
7858,991,4,custom_workflows,Love the AI insights,6566
7859,1149,4,api_integration,Love the AI insights,7724
7860,3868,4,document_analysis,Saves me a lot of time,25113
7861,5331,4,team_collaboration,Excellent user experience,34282
7862,8148,4,ai_assistant,Very helpful for our team,52826
7863,8954,4,custom_workflows,Very helpful for our team,58052
7864,1502,4,report_generation,"Great feature, very intuitive!",9962
7865,4123,4,dashboard_view,Very helpful for our team,26785
7866,5633,5,sales_insights,Saves me a lot of time,36259
7867,9909,4,sales_insights,Excellent user experience,64064
7868,9761,3,team_collaboration,Works as expected,63130
7869,5507,2,document_analysis,Not very useful,35365
7870,2716,3,report_generation,Decent but room for improvement,17679
7871,8949,5,document_analysis,Love the AI insights,58018
7872,2987,5,data_export,Saves me a lot of time,19330
7873,7767,2,report_generation,Too slow to load,50235
7874,3320,3,report_generation,Decent but room for improvement,21615
7875,1672,5,document_analysis,Love the AI insights,10993
7876,4241,4,document_analysis,Saves me a lot of time,27540
7877,9002,5,document_analysis,Saves me a lot of time,58354
7878,5850,2,api_integration,Hard to understand,37675
7879,9572,3,lead_scoring,Decent but room for improvement,61780
7880,9942,3,email_automation,Decent but room for improvement,64275
7881,2763,5,sales_insights,Excellent user experience,17991
7882,2022,2,ai_assistant,Too slow to load,13164
7883,8477,5,data_export,Very helpful for our team,54754
7884,3690,4,api_integration,Saves me a lot of time,24014
7885,1871,4,custom_workflows,Love the AI insights,12323
7886,5663,3,custom_workflows,Average functionality,36548
7887,5966,5,document_analysis,Excellent user experience,38483
7888,2155,4,dashboard_view,Very helpful for our team,14031
7889,5986,3,ai_assistant,Works as expected,38672
7890,3824,4,custom_workflows,"Great feature, very intuitive!",24868
7891,1494,4,analytics_deep_dive,"Great feature, very intuitive!",9914
7892,8925,5,report_generation,"Great feature, very intuitive!",57786
7893,6164,5,data_export,Very helpful for our team,39738
7894,3549,4,ai_assistant,Love the AI insights,23063
7895,5572,4,data_export,Excellent user experience,35805
7896,8477,2,custom_workflows,Too slow to load,54750
7897,2489,3,api_integration,Works as expected,16199
7898,2157,4,lead_scoring,"Great feature, very intuitive!",14068
7899,9753,4,analytics_deep_dive,Love the AI insights,63090
7900,7560,4,sales_insights,Love the AI insights,48898
7901,9186,2,report_generation,Confusing interface,59448
7902,3884,5,api_integration,Love the AI insights,25183
7903,5646,5,custom_workflows,Excellent user experience,36373
7904,3890,4,lead_scoring,Love the AI insights,25246
7905,5451,4,sales_insights,Excellent user experience,35037
7906,2741,4,lead_scoring,Excellent user experience,17846
7907,1558,4,api_integration,"Great feature, very intuitive!",10308
7908,7959,4,team_collaboration,Excellent user experience,51447
7909,2517,1,dashboard_view,Hard to understand,16355
7910,9026,4,email_automation,"Great feature, very intuitive!",58467
7911,7684,2,sales_insights,Confusing interface,49761
7912,1530,5,analytics_deep_dive,Very helpful for our team,10171
7913,1363,4,lead_scoring,Love the AI insights,9076
7914,2959,5,team_collaboration,Very helpful for our team,19175
7915,6163,2,analytics_deep_dive,Buggy and unreliable,39730
7916,5692,4,api_integration,"Great feature, very intuitive!",36700
7917,777,3,lead_scoring,Average functionality,5061
7918,1873,4,ai_assistant,Saves me a lot of time,12341
7919,9507,3,custom_workflows,Decent but room for improvement,61318
7920,2796,5,analytics_deep_dive,Very helpful for our team,18219
7921,7319,5,dashboard_view,Saves me a lot of time,47513
7922,7945,4,analytics_deep_dive,Excellent user experience,51324
7923,7271,3,analytics_deep_dive,Average functionality,47145
7924,6028,4,ai_assistant,Very helpful for our team,38883
7925,3974,5,api_integration,Very helpful for our team,25767
7926,2043,1,custom_workflows,Not very useful,13343
7927,8784,5,analytics_deep_dive,Excellent user experience,56954
7928,6696,2,document_analysis,Confusing interface,43264
7929,836,3,email_automation,Average functionality,5455
7930,9717,2,dashboard_view,Confusing interface,62874
7931,2340,5,api_integration,Very helpful for our team,15255
7932,5744,3,sales_insights,Decent but room for improvement,37059
7933,6220,4,analytics_deep_dive,Saves me a lot of time,40104
7934,2564,4,data_export,Saves me a lot of time,16634
7935,6675,1,dashboard_view,Too slow to load,43130
7936,4164,3,lead_scoring,Works as expected,26996
7937,1605,3,ai_assistant,Average functionality,10575
7938,357,5,analytics_deep_dive,Very helpful for our team,2453
7939,2742,4,custom_workflows,Very helpful for our team,17863
7940,1050,3,ai_assistant,Decent but room for improvement,6995
7941,2101,5,api_integration,Excellent user experience,13672
7942,2383,4,team_collaboration,Saves me a lot of time,15526
7943,7068,5,email_automation,Very helpful for our team,45741
7944,3816,2,team_collaboration,Not very useful,24825
7945,4203,4,custom_workflows,Saves me a lot of time,27320
7946,9735,3,team_collaboration,Average functionality,62974
7947,9566,2,sales_insights,Not very useful,61730
7948,864,5,analytics_deep_dive,Excellent user experience,5639
7949,3693,2,email_automation,Buggy and unreliable,24035
7950,3901,3,dashboard_view,Average functionality,25331
7951,6187,4,ai_assistant,Saves me a lot of time,39878
7952,234,1,dashboard_view,Buggy and unreliable,1815
7953,1811,4,sales_insights,"Great feature, very intuitive!",11960
7954,178,1,lead_scoring,Not very useful,1404
7955,2471,5,analytics_deep_dive,"Great feature, very intuitive!",16105
7956,6473,4,email_automation,Saves me a lot of time,41689
7957,3340,4,data_export,Very helpful for our team,21776
7958,4574,5,email_automation,Saves me a lot of time,29401
7959,6290,2,api_integration,Hard to understand,40566
7960,8662,5,document_analysis,Love the AI insights,56102
7961,8179,5,team_collaboration,Excellent user experience,52999
7962,6998,4,email_automation,Excellent user experience,45311
7963,105,5,ai_assistant,"Great feature, very intuitive!",863
7964,5179,4,email_automation,Saves me a lot of time,33317
7965,6943,1,analytics_deep_dive,Confusing interface,44933
7966,8610,3,api_integration,Average functionality,55722
7967,4184,5,email_automation,Love the AI insights,27147
7968,3877,3,analytics_deep_dive,Decent but room for improvement,25154
7969,3151,3,ai_assistant,"It's okay, could be better",20456
7970,3756,4,document_analysis,"Great feature, very intuitive!",24512
7971,2268,2,analytics_deep_dive,Too slow to load,14771
7972,6243,1,report_generation,Hard to understand,40253
7973,8545,4,email_automation,Love the AI insights,55252
7974,4204,3,data_export,Decent but room for improvement,27338
7975,830,5,custom_workflows,Saves me a lot of time,5404
7976,7592,4,email_automation,"Great feature, very intuitive!",49132
7977,3913,2,custom_workflows,Confusing interface,25430
7978,5393,4,analytics_deep_dive,"Great feature, very intuitive!",34658
7979,5013,5,data_export,"Great feature, very intuitive!",32250
7980,3098,4,ai_assistant,Very helpful for our team,20028
7981,2024,1,email_automation,Confusing interface,13184
7982,7056,4,api_integration,Excellent user experience,45653
7983,6452,2,custom_workflows,Too slow to load,41577
7984,6198,5,dashboard_view,Excellent user experience,39953
7985,4747,3,document_analysis,Works as expected,30490
7986,1015,4,document_analysis,"Great feature, very intuitive!",6740
7987,7889,5,analytics_deep_dive,Very helpful for our team,50968
7988,2352,3,sales_insights,Average functionality,15320
7989,4960,4,sales_insights,"Great feature, very intuitive!",31915
7990,8132,4,email_automation,Excellent user experience,52683
7991,787,4,analytics_deep_dive,Love the AI insights,5130
7992,7304,2,document_analysis,Not very useful,47409
7993,1260,4,team_collaboration,Excellent user experience,8570
7994,8973,3,data_export,"It's okay, could be better",58192
7995,1998,4,custom_workflows,Saves me a lot of time,13087
7996,8445,4,sales_insights,Saves me a lot of time,54497
7997,475,5,sales_insights,Love the AI insights,3266
7998,6253,2,data_export,Not very useful,40298
7999,1851,3,lead_scoring,Decent but room for improvement,12223
8000,6802,5,team_collaboration,Very helpful for our team,43972
8001,4103,5,api_integration,Love the AI insights,26619
8002,7588,3,dashboard_view,Average functionality,49099
8003,490,4,lead_scoring,Very helpful for our team,3361
8004,9154,2,data_export,Not very useful,59226
8005,9938,5,team_collaboration,Saves me a lot of time,64250
8006,7118,5,dashboard_view,Excellent user experience,46118
8007,1457,4,email_automation,Excellent user experience,9755
8008,2806,2,dashboard_view,Confusing interface,18253
8009,945,3,custom_workflows,Decent but room for improvement,6224
